Customer_ID,Gender,City,Account_Type,Balance,Churn,Age_Group,Income_Group
151256,Male,Bangalore,Current,1306071.0,Yes,18-25,High Income
151257,Female,Pune,Savings,985853.0,No,56-65,High Income
151258,Male,Mumbai,Current,52020.0,Yes,46-55,High Income
151259,Male,Bangalore,Current,469281.0,No,18-25,Middle Income
151260,Male,Pune,Current,493883.0,No,46-55,High Income
151261,Female,Bangalore,Savings,556342.0,No,26-35,High Income
151262,Male,Chennai,Current,705809.0,Yes,66+,High Income
151263,Male,Mumbai,Savings,895547.0,Yes,66+,High Income
151264,Female,Chennai,Savings,1299237.0,No,18-25,High Income
151265,Female,Delhi,Current,112906.0,No,46-55,Middle Income
151266,Male,Delhi,Savings,613150.0,Yes,18-25,Middle Income
151267,Female,Delhi,Current,1275340.0,Yes,26-35,High Income
151268,Male,Bangalore,Current,685350.0,No,26-35,High Income
151269,Male,Mumbai,Savings,808956.0,No,36-45,High Income
151270,Female,Delhi,Savings,264132.0,No,26-35,High Income
151271,Female,Delhi,Savings,926751.0,Yes,66+,Low Income
151272,Female,Bangalore,Current,776668.0,No,66+,Low Income
151273,Female,Bangalore,Savings,1223676.0,Yes,18-25,High Income
151274,Male,Delhi,Savings,397506.0,Yes,26-35,High Income
151275,Female,Pune,Savings,630665.0,Yes,36-45,High Income
151276,Male,Bangalore,Current,125253.0,No,36-45,High Income
151277,Male,Hyderabad,Savings,677119.0,Yes,46-55,High Income
151278,Female,Delhi,Savings,836702.0,No,26-35,High Income
151279,Female,Bangalore,Savings,1395804.0,Yes,46-55,High Income
151280,Female,Bangalore,Current,737097.0,Yes,36-45,High Income
151281,Female,Delhi,Savings,750900.0,Yes,18-25,Middle Income
151282,Male,Pune,Savings,756741.0,Yes,26-35,Middle Income
151283,Male,Hyderabad,Savings,1173969.0,Yes,26-35,Middle Income
151284,Male,Bangalore,Savings,538887.0,No,26-35,Low Income
151285,Female,Pune,Savings,25185.0,Yes,36-45,High Income
151286,Male,Kolkata,Savings,1194730.0,No,66+,High Income
151287,Female,Delhi,Current,690890.0,No,18-25,Middle Income
151288,Female,Delhi,Savings,429422.0,No,66+,High Income
151289,Female,Delhi,Current,1017079.0,Yes,18-25,Middle Income
151290,Female,Bangalore,Current,325177.0,Yes,18-25,High Income
151291,Male,Delhi,Savings,492661.0,No,46-55,High Income
151292,Male,Bangalore,Savings,421225.0,No,26-35,Middle Income
151293,Female,Delhi,Current,814792.0,No,46-55,High Income
151294,Female,Hyderabad,Savings,124391.0,Yes,56-65,Low Income
151295,Female,Kolkata,Savings,1444277.0,No,36-45,High Income
151296,Female,Delhi,Savings,717965.0,Yes,36-45,Middle Income
151297,Male,Bangalore,Current,606920.0,Yes,66+,Low Income
151298,Female,Mumbai,Savings,880806.0,Yes,66+,Middle Income
151299,Female,Pune,Savings,199652.0,No,46-55,High Income
151300,Male,Hyderabad,Current,1006829.0,Yes,56-65,High Income
151301,Female,Bangalore,Current,1434492.0,No,56-65,High Income
151302,Male,Mumbai,Savings,781161.0,No,46-55,Middle Income
151303,Male,Pune,Savings,21223.0,Yes,18-25,High Income
151304,Female,Pune,Savings,825813.0,Yes,26-35,Low Income
151305,Male,Delhi,Current,660780.0,Yes,56-65,Middle Income
151306,Female,Bangalore,Current,59707.0,No,66+,High Income
151307,Female,Mumbai,Savings,1312916.0,Yes,56-65,High Income
151308,Male,Pune,Savings,184161.0,No,46-55,Middle Income
151309,Female,Hyderabad,Current,699141.0,No,46-55,Low Income
151310,Female,Delhi,Current,326089.0,Yes,18-25,Middle Income
151311,Male,Delhi,Savings,68031.0,Yes,66+,High Income
151312,Male,Delhi,Savings,760066.0,No,56-65,Middle Income
151313,Female,Delhi,Savings,32679.0,No,66+,High Income
151314,Female,Delhi,Savings,544774.0,Yes,18-25,High Income
151315,Male,Delhi,Savings,981901.0,Yes,66+,Low Income
151316,Female,Bangalore,Current,998893.0,Yes,46-55,Low Income
151317,Male,Chennai,Current,1266123.0,Yes,18-25,Middle Income
151318,Female,Chennai,Savings,802350.0,Yes,56-65,Middle Income
151319,Female,Delhi,Savings,294563.0,Yes,66+,High Income
151320,Male,Bangalore,Savings,407816.0,Yes,46-55,High Income
151321,Female,Bangalore,Current,670630.0,Yes,26-35,Middle Income
151322,Male,Hyderabad,Current,565813.0,Yes,46-55,Middle Income
151323,Female,Mumbai,Current,233513.0,No,66+,High Income
151324,Female,Delhi,Savings,63346.0,No,46-55,High Income
151325,Female,Bangalore,Current,84718.0,Yes,46-55,High Income
151326,Female,Delhi,Savings,157332.0,Yes,66+,High Income
151327,Female,Hyderabad,Savings,1279887.0,No,26-35,High Income
151328,Female,Hyderabad,Current,50121.0,No,66+,High Income
151329,Female,Hyderabad,Savings,1485267.0,No,18-25,Middle Income
151330,Female,Hyderabad,Current,96032.0,No,46-55,High Income
151331,Male,Bangalore,Savings,750900.0,No,46-55,High Income
151332,Male,Mumbai,Savings,844884.0,Yes,18-25,High Income
151333,Male,Delhi,Savings,750900.0,No,36-45,High Income
151334,Female,Delhi,Savings,539436.0,Yes,26-35,High Income
151335,Male,Bangalore,Savings,366220.0,No,18-25,Middle Income
151336,Male,Kolkata,Savings,1128288.0,Yes,46-55,High Income
151337,Female,Bangalore,Current,433620.0,No,46-55,High Income
151338,Female,Delhi,Savings,1122409.0,No,26-35,Middle Income
151339,Male,Delhi,Savings,950080.0,No,66+,High Income
151340,Female,Delhi,Current,921690.0,No,36-45,Middle Income
151341,Male,Delhi,Savings,1486176.0,No,36-45,Low Income
151342,Female,Kolkata,Savings,421754.0,Yes,26-35,Low Income
151343,Male,Chennai,Savings,750900.0,No,36-45,Middle Income
151344,Female,Pune,Savings,1302261.0,No,46-55,Middle Income
151345,Female,Kolkata,Savings,1428593.0,Yes,18-25,High Income
151346,Female,Bangalore,Savings,750900.0,Yes,56-65,High Income
151347,Male,Delhi,Savings,657688.0,Yes,46-55,Middle Income
151348,Female,Chennai,Savings,1495805.0,No,18-25,High Income
151349,Male,Delhi,Savings,1206545.0,Yes,36-45,Middle Income
151350,Female,Bangalore,Savings,272355.0,Yes,36-45,Middle Income
151351,Male,Mumbai,Savings,1382159.0,No,26-35,High Income
151352,Male,Delhi,Savings,1176886.0,Yes,56-65,Low Income
151353,Female,Mumbai,Current,750900.0,No,26-35,High Income
151354,Male,Chennai,Savings,1360434.0,No,66+,High Income
151355,Female,Hyderabad,Savings,373815.0,No,46-55,High Income
151356,Male,Pune,Savings,1129372.0,No,36-45,Low Income
151357,Male,Pune,Savings,469711.0,No,36-45,High Income
151358,Female,Pune,Current,750900.0,No,26-35,Middle Income
151359,Male,Hyderabad,Savings,484783.0,Yes,66+,High Income
151360,Female,Kolkata,Savings,375870.0,Yes,66+,High Income
151361,Female,Chennai,Current,896632.0,Yes,66+,Low Income
151362,Female,Delhi,Savings,571210.0,No,56-65,Low Income
151363,Male,Bangalore,Savings,837172.0,No,56-65,High Income
151364,Male,Hyderabad,Savings,1283872.0,Yes,36-45,High Income
151365,Male,Kolkata,Savings,1289019.0,Yes,18-25,Low Income
151366,Male,Mumbai,Savings,1192713.0,Yes,66+,High Income
151367,Male,Chennai,Savings,854935.0,No,18-25,High Income
151368,Male,Bangalore,Savings,59665.0,No,66+,High Income
151369,Male,Kolkata,Current,577466.0,Yes,36-45,High Income
151370,Male,Hyderabad,Savings,511735.0,Yes,26-35,High Income
151371,Female,Hyderabad,Savings,453488.0,Yes,18-25,Middle Income
151372,Female,Delhi,Savings,597417.0,No,46-55,High Income
151373,Male,Bangalore,Current,750900.0,Yes,56-65,High Income
151374,Female,Delhi,Current,960430.0,No,18-25,High Income
151375,Male,Bangalore,Savings,698192.0,No,26-35,High Income
151376,Female,Bangalore,Current,488730.0,No,46-55,High Income
151377,Male,Bangalore,Savings,164187.0,Yes,56-65,High Income
151378,Male,Kolkata,Savings,1324666.0,Yes,46-55,Middle Income
151379,Male,Chennai,Savings,399572.0,No,66+,Middle Income
151380,Female,Kolkata,Savings,1156803.0,No,66+,Low Income
151381,Female,Mumbai,Savings,685827.0,No,36-45,Middle Income
151382,Male,Chennai,Savings,787117.0,No,46-55,High Income
151383,Female,Chennai,Savings,749853.0,No,18-25,Middle Income
151384,Male,Hyderabad,Savings,217882.0,Yes,46-55,High Income
151385,Male,Delhi,Savings,644206.0,No,26-35,Middle Income
151386,Female,Delhi,Current,1484293.0,No,36-45,High Income
151387,Female,Bangalore,Savings,1132647.0,Yes,46-55,High Income
151388,Female,Delhi,Current,1162293.0,Yes,46-55,High Income
151389,Male,Hyderabad,Savings,198350.0,No,56-65,High Income
151390,Male,Mumbai,Savings,744645.0,No,36-45,Middle Income
151391,Female,Delhi,Savings,877509.0,Yes,46-55,High Income
151392,Male,Delhi,Savings,979617.0,Yes,66+,High Income
151393,Female,Delhi,Savings,606584.0,Yes,36-45,Middle Income
151394,Male,Delhi,Savings,1336285.0,No,26-35,High Income
151395,Female,Chennai,Savings,637300.0,Yes,36-45,High Income
151396,Male,Mumbai,Savings,635554.0,Yes,18-25,Middle Income
151397,Male,Hyderabad,Current,750900.0,No,66+,High Income
151398,Female,Bangalore,Savings,1162298.0,No,46-55,High Income
151399,Female,Pune,Savings,707153.0,No,18-25,Middle Income
151400,Female,Delhi,Savings,373322.0,Yes,56-65,High Income
151401,Male,Delhi,Savings,50287.0,No,66+,Middle Income
151402,Female,Delhi,Savings,364325.0,No,26-35,High Income
151403,Female,Delhi,Savings,1151400.0,No,56-65,High Income
151404,Male,Delhi,Savings,314270.0,No,66+,Middle Income
151405,Female,Delhi,Savings,779858.0,No,46-55,Middle Income
151406,Female,Pune,Current,1451048.0,No,56-65,Middle Income
151407,Male,Delhi,Savings,263403.0,No,56-65,Middle Income
151408,Female,Kolkata,Savings,285105.0,Yes,66+,Low Income
151409,Male,Chennai,Savings,1024008.0,Yes,36-45,Middle Income
151410,Female,Delhi,Savings,529591.0,Yes,36-45,Middle Income
151411,Male,Chennai,Savings,247716.0,No,36-45,High Income
151412,Male,Delhi,Savings,1137427.0,No,46-55,High Income
151413,Male,Pune,Current,750900.0,Yes,56-65,Low Income
151414,Female,Hyderabad,Savings,752650.0,Yes,66+,Middle Income
151415,Female,Bangalore,Savings,1123562.0,Yes,46-55,Middle Income
151416,Male,Hyderabad,Savings,662044.0,No,36-45,Middle Income
151417,Female,Kolkata,Savings,635716.0,Yes,46-55,High Income
151418,Male,Delhi,Savings,120974.0,Yes,18-25,High Income
151419,Female,Mumbai,Savings,511276.0,No,46-55,High Income
151420,Male,Chennai,Savings,989833.0,Yes,66+,High Income
151421,Male,Mumbai,Current,191871.0,Yes,36-45,High Income
151422,Female,Mumbai,Savings,778974.0,Yes,66+,Middle Income
151423,Male,Bangalore,Savings,762254.0,No,26-35,High Income
151424,Female,Kolkata,Savings,75183.0,Yes,36-45,Middle Income
151425,Male,Kolkata,Current,1173402.0,Yes,18-25,High Income
151426,Female,Delhi,Savings,663149.0,Yes,18-25,High Income
151427,Male,Delhi,Savings,856598.0,Yes,26-35,High Income
151428,Female,Delhi,Savings,910141.0,Yes,46-55,High Income
151429,Male,Hyderabad,Savings,141371.0,Yes,18-25,High Income
151430,Male,Delhi,Savings,207420.0,No,46-55,Middle Income
151431,Female,Delhi,Savings,958196.0,Yes,46-55,Middle Income
151432,Male,Bangalore,Savings,679410.0,No,26-35,High Income
151433,Male,Bangalore,Savings,666412.0,No,56-65,Middle Income
151434,Male,Delhi,Current,345205.0,No,66+,Middle Income
151435,Male,Hyderabad,Current,534263.0,No,56-65,Middle Income
151436,Female,Pune,Savings,195804.0,No,36-45,High Income
151437,Female,Delhi,Savings,1293921.0,No,56-65,High Income
151438,Male,Pune,Savings,1062644.0,Yes,18-25,High Income
151439,Male,Mumbai,Savings,533680.0,No,66+,High Income
151440,Male,Delhi,Savings,899995.0,No,36-45,Low Income
151441,Female,Bangalore,Savings,460814.0,No,36-45,Low Income
151442,Female,Delhi,Current,444002.0,Yes,26-35,High Income
151443,Male,Kolkata,Savings,314963.0,Yes,18-25,High Income
151444,Female,Bangalore,Savings,27018.0,Yes,66+,Middle Income
151445,Female,Kolkata,Current,494804.0,No,18-25,Middle Income
151446,Male,Delhi,Savings,464578.0,No,46-55,High Income
151447,Male,Bangalore,Savings,464969.0,Yes,46-55,Middle Income
151448,Male,Delhi,Savings,1482581.0,No,56-65,High Income
151449,Male,Kolkata,Current,1400297.0,Yes,26-35,High Income
151450,Female,Delhi,Savings,681102.0,No,56-65,High Income
151451,Female,Bangalore,Savings,1404829.0,No,56-65,Middle Income
151452,Female,Chennai,Savings,308874.0,Yes,18-25,Middle Income
151453,Female,Bangalore,Current,830258.0,No,66+,High Income
151454,Female,Delhi,Savings,452601.0,No,36-45,High Income
151455,Female,Delhi,Savings,56919.0,No,36-45,High Income
151456,Male,Delhi,Savings,659579.0,No,46-55,High Income
151457,Male,Chennai,Savings,182272.0,No,66+,Middle Income
151458,Male,Hyderabad,Savings,750900.0,No,26-35,High Income
151459,Male,Delhi,Current,526069.0,Yes,46-55,High Income
151460,Female,Hyderabad,Current,515102.0,No,46-55,Middle Income
151461,Female,Mumbai,Savings,1473690.0,Yes,56-65,Middle Income
151462,Male,Delhi,Savings,473765.0,No,66+,Low Income
151463,Male,Delhi,Savings,755381.0,No,56-65,High Income
151464,Female,Hyderabad,Savings,812907.0,Yes,46-55,High Income
151465,Female,Delhi,Current,1477648.0,Yes,26-35,High Income
151466,Male,Chennai,Savings,961234.0,Yes,18-25,Middle Income
151467,Male,Hyderabad,Savings,741278.0,No,36-45,Middle Income
151468,Male,Delhi,Savings,639692.0,No,46-55,High Income
151469,Female,Delhi,Current,1144746.0,Yes,36-45,Middle Income
151470,Female,Bangalore,Savings,961048.0,Yes,46-55,High Income
151471,Female,Hyderabad,Savings,507155.0,Yes,18-25,High Income
151472,Male,Bangalore,Current,1394022.0,Yes,18-25,High Income
151473,Female,Delhi,Savings,1051913.0,Yes,56-65,High Income
151474,Male,Pune,Current,351541.0,No,36-45,Low Income
151475,Female,Hyderabad,Savings,1054175.0,Yes,56-65,High Income
151476,Female,Delhi,Savings,612224.0,Yes,56-65,Middle Income
151477,Female,Delhi,Savings,1303319.0,Yes,18-25,Middle Income
151478,Male,Mumbai,Savings,1174079.0,No,46-55,High Income
151479,Female,Hyderabad,Savings,1058030.0,Yes,66+,High Income
151480,Female,Mumbai,Savings,1398075.0,No,46-55,Middle Income
151481,Female,Kolkata,Savings,544466.0,No,66+,Middle Income
151482,Male,Delhi,Savings,1145657.0,No,36-45,Middle Income
151483,Female,Mumbai,Savings,126292.0,Yes,66+,Middle Income
151484,Male,Bangalore,Savings,263089.0,No,18-25,Low Income
151485,Male,Bangalore,Savings,436875.0,Yes,66+,Middle Income
151486,Female,Kolkata,Current,982477.0,Yes,56-65,High Income
151487,Male,Bangalore,Savings,235709.0,No,18-25,High Income
151488,Female,Chennai,Savings,1428980.0,No,26-35,Middle Income
151489,Female,Pune,Savings,210774.0,No,46-55,High Income
151490,Female,Hyderabad,Savings,493601.0,No,56-65,Middle Income
151491,Female,Mumbai,Savings,387587.0,Yes,46-55,Middle Income
151492,Female,Mumbai,Savings,506897.0,No,56-65,High Income
151493,Female,Pune,Savings,647699.0,Yes,46-55,Middle Income
151494,Male,Pune,Savings,750900.0,No,18-25,High Income
151495,Male,Pune,Savings,1140770.0,No,56-65,High Income
151496,Male,Kolkata,Current,338548.0,Yes,66+,High Income
151497,Male,Delhi,Savings,1396430.0,No,26-35,Middle Income
151498,Male,Delhi,Savings,748468.0,No,56-65,High Income
151499,Male,Pune,Current,672690.0,Yes,56-65,High Income
151500,Female,Bangalore,Savings,1188924.0,Yes,18-25,Middle Income
151501,Male,Bangalore,Current,588598.0,Yes,66+,High Income
151502,Female,Delhi,Savings,13212.0,No,66+,Low Income
151503,Male,Delhi,Current,712221.0,No,26-35,High Income
151504,Male,Bangalore,Savings,1026241.0,Yes,26-35,Low Income
151505,Female,Delhi,Savings,331882.0,Yes,46-55,Middle Income
151506,Female,Kolkata,Savings,580801.0,Yes,26-35,High Income
151507,Male,Bangalore,Savings,706407.0,No,18-25,Middle Income
151508,Female,Hyderabad,Savings,701360.0,No,66+,Middle Income
151509,Female,Mumbai,Savings,283850.0,Yes,26-35,Low Income
151510,Male,Chennai,Current,355514.0,No,46-55,High Income
151511,Male,Pune,Current,209248.0,Yes,36-45,High Income
151512,Female,Bangalore,Savings,837855.0,Yes,36-45,Middle Income
151513,Male,Kolkata,Savings,1315006.0,No,18-25,Middle Income
151514,Female,Delhi,Current,1433689.0,Yes,18-25,Middle Income
151515,Male,Kolkata,Savings,431697.0,Yes,66+,Middle Income
151516,Male,Pune,Current,1286950.0,No,66+,Middle Income
151517,Male,Pune,Current,29866.0,Yes,66+,Middle Income
151518,Male,Bangalore,Savings,848474.0,No,36-45,High Income
151519,Female,Chennai,Savings,1459863.0,Yes,36-45,High Income
151520,Male,Chennai,Savings,1023547.0,No,36-45,Middle Income
151521,Female,Pune,Savings,512609.0,No,56-65,Low Income
151522,Female,Delhi,Savings,367315.0,Yes,46-55,High Income
151523,Female,Pune,Savings,204497.0,No,56-65,High Income
151524,Male,Delhi,Savings,1463973.0,Yes,36-45,High Income
151525,Male,Delhi,Savings,267708.0,Yes,46-55,High Income
151526,Female,Hyderabad,Savings,750900.0,No,36-45,Middle Income
151527,Female,Kolkata,Current,1229594.0,No,56-65,High Income
151528,Female,Delhi,Savings,48840.0,Yes,56-65,High Income
151529,Female,Delhi,Savings,750900.0,No,26-35,Middle Income
151530,Male,Chennai,Savings,897048.0,Yes,26-35,High Income
151531,Male,Kolkata,Savings,1181305.0,No,46-55,Middle Income
151532,Male,Delhi,Savings,32510.0,No,26-35,High Income
151533,Male,Pune,Current,1049466.0,No,56-65,High Income
151534,Male,Kolkata,Savings,750900.0,Yes,46-55,Middle Income
151535,Male,Delhi,Savings,1493484.0,No,26-35,Middle Income
151536,Female,Chennai,Savings,1037706.0,No,56-65,Low Income
151537,Female,Kolkata,Savings,1164245.0,Yes,36-45,Middle Income
151538,Female,Hyderabad,Savings,1278691.0,Yes,46-55,High Income
151539,Male,Mumbai,Savings,1008774.0,No,18-25,High Income
151540,Male,Mumbai,Current,1344979.0,No,36-45,Middle Income
151541,Female,Chennai,Current,1056823.0,No,18-25,High Income
151542,Male,Bangalore,Savings,40265.0,No,56-65,Middle Income
151543,Male,Pune,Savings,904552.0,No,36-45,High Income
151544,Male,Delhi,Savings,251370.0,Yes,56-65,Low Income
151545,Female,Delhi,Current,1456597.0,Yes,36-45,High Income
151546,Female,Mumbai,Current,376630.0,Yes,36-45,Middle Income
151547,Female,Pune,Savings,718325.0,No,18-25,High Income
151548,Female,Chennai,Current,952971.0,No,18-25,High Income
151549,Female,Kolkata,Savings,750900.0,Yes,66+,High Income
151550,Male,Hyderabad,Savings,1408498.0,Yes,56-65,Middle Income
151551,Female,Chennai,Current,1367496.0,No,36-45,Middle Income
151552,Male,Pune,Savings,939112.0,Yes,36-45,High Income
151553,Male,Hyderabad,Savings,1340271.0,No,18-25,High Income
151554,Male,Kolkata,Savings,1376600.0,Yes,36-45,Low Income
151555,Male,Delhi,Savings,1001832.0,Yes,26-35,Middle Income
151556,Male,Mumbai,Savings,774394.0,No,46-55,High Income
151557,Male,Mumbai,Savings,714358.0,No,18-25,Middle Income
151558,Male,Hyderabad,Savings,225496.0,No,66+,High Income
151559,Female,Pune,Savings,750900.0,No,66+,High Income
151560,Female,Bangalore,Savings,1134687.0,Yes,46-55,High Income
151561,Female,Delhi,Current,655671.0,Yes,56-65,Middle Income
151562,Female,Chennai,Current,263090.0,No,56-65,Low Income
151563,Male,Delhi,Savings,659570.0,Yes,18-25,High Income
151564,Male,Delhi,Savings,750900.0,Yes,18-25,High Income
151565,Female,Bangalore,Savings,1404710.0,Yes,46-55,High Income
151566,Male,Kolkata,Savings,340499.0,Yes,46-55,Low Income
151567,Female,Kolkata,Savings,1310753.0,Yes,26-35,High Income
151568,Male,Delhi,Savings,827132.0,Yes,46-55,High Income
151569,Female,Hyderabad,Savings,1023564.0,Yes,26-35,Middle Income
151570,Female,Kolkata,Savings,185510.0,No,56-65,High Income
151571,Male,Bangalore,Savings,350985.0,Yes,26-35,High Income
151572,Female,Kolkata,Savings,750900.0,No,18-25,High Income
151573,Male,Delhi,Current,519485.0,Yes,26-35,High Income
151574,Female,Pune,Savings,613655.0,Yes,46-55,Middle Income
151575,Female,Chennai,Current,153798.0,Yes,36-45,High Income
151576,Male,Chennai,Current,154404.0,No,66+,Middle Income
151577,Male,Delhi,Savings,361889.0,Yes,66+,Low Income
151578,Female,Pune,Savings,1085746.0,Yes,66+,High Income
